"CourseID","Subject","Catalog","LongTitle","ClassUnits","ComponentCode","ComponentDescr","PreRequisiteDescription","Career","EquivalentCourses"
"050612","ADMI","8601","MANAGEMENT CONTROL SYSTEMS AND RISK MANAGEMENT","3.00","SEM","Seminar","","GRAD",""
"050613","ADMI","8602","EMERGING TOPICS IN ACCOUNTING RESEARCH","3.00","SEM","Seminar","","GRAD",""
"050614","ADMI","871","FOUNDATIONS OF BUSINESS RESEARCH","3.00","SEM","Seminar","","GRAD",""
"050616","ADMI","873","TEACHING AND LEARNING WITH THE CASE METHOD","3.00","SEM","Seminar","","GRAD",""
"050617","ADMI","8890","COMPREHENSIVE EXAMINATION","3.00","THE","Thesis Research","","GRAD",""
"000705","AERO","417","STNDRDS/REGUL N/CERTIF N","3.00","LEC","Lecture","PREREQ: ENGR 201. Must complete all 200 level program courses before enrolling in 400 level course","UGRD","AERO 417 = ENGR 417"
"000706","AERO","431","PRINCIPLES OF AEROELASTICITY","3.50","LAB","Laboratory","Prerequisite: ENGR 361; MECH 375","UGRD","AERO 431 = MECH 431"
"000706","AERO","431","PRINCIPLES OF AEROELASTICITY","3.50","LEC","Lecture","Prerequisite: ENGR 361; MECH 375","UGRD","AERO 431 = MECH 431"
"000707","AERO","462","TURBOMACHINERY+PROPULSION","3.00","LEC","Lecture","   Course Prerequisite: MECH351, MECH361","UGRD","AERO 462 = MECH 462"
"000707","AERO","462","TURBOMACHINERY+PROPULSION","3.00","TUT","Tutorial","   Course Prerequisite: MECH351, MECH361","UGRD","AERO 462 = MECH 462"
"000708","AERO","464","AERODYNAMICS","3.00","LEC","Lecture","   Course Prerequisite: MECH361","UGRD","AERO 464 = MECH 464"
"000708","AERO","464","AERODYNAMICS","3.00","TUT","Tutorial","   Course Prerequisite: MECH361","UGRD","AERO 464 = MECH 464"
"000709","AERO","465","GAS TURBINE DESIGN","3.50","LAB","Laboratory","   Course Prerequisite: AERO462","UGRD","AERO 465 = MECH 465"
"000709","AERO","465","GAS TURBINE DESIGN","3.50","LEC","Lecture","   Course Prerequisite: AERO462","UGRD","AERO 465 = MECH 465"
"000710","AERO","480","FLIGHT CONTROL SYSTEMS","3.50","LAB","Laboratory","  You must complete 1 of the following rules   Course Prerequisite: AERO371, ELEC372, MECH371, SOEN385","UGRD","ELEC 415 = MECH 480 = AERO 480"
"000710","AERO","480","FLIGHT CONTROL SYSTEMS","3.50","LEC","Lecture","  You must complete 1 of the following rules   Course Prerequisite: AERO371, ELEC372, MECH371, SOEN385","UGRD","ELEC 415 = MECH 480 = AERO 480"
"000711","AERO","482","AVIONIC NAVIGATION SYSTEMS","3.00","LEC","Lecture","Course Prerequisite: AERO 371 or ELEC372 or MECH370 or SOEN385; ENGR371 or COMP233","UGRD","ELEC 416 = MECH 482 = AERO 482"
"000712","AERO","483","INTEGR. OF AVIONIC SYSTEMS","3.00","LEC","Lecture","Course Prerequisite: AERO482, ELEC 481","UGRD","AERO 483 = ENGR 418"
"000713","AERO","486","AIRCRAFT STRESS ANALYSIS","3.00","LEC","Lecture","   Course Prerequisite: ENGR243, ENGR244","UGRD","AERO 486 = MECH 486"
"000714","AERO","487","DESIGN OF AIRCRAFT STRUCTURE","3.00","LEC","Lecture","   Course Prerequisite: AERO486","UGRD","AERO 487 = MECH 487"
"025371","AERO","485","INTRO. TO SPACE SYSTEMS","3.00","LEC","Lecture","Prerequisite: MECH 351, 361","UGRD","AERO 485 = MECH 485"
"047199","AERO","201","Introduction to Flight and Aerospace System","4.00","LAB","Laboratory","Course Prerequisite:Course Co-requisite: ENGR213","UGRD",""
"047199","AERO","201","Introduction to Flight and Aerospace System","4.00","LEC","Lecture","Course Prerequisite:Course Co-requisite: ENGR213","UGRD",""
"047200","AERO","371","Modelling and Control Systems","3.50","LAB","Laboratory","Prerequisite: PHYS 205; ENGR 213, 243; ENGR 311 or ELEC 342 or ELEC 364 previously or concurrently.","UGRD",""
"047200","AERO","371","Modelling and Control Systems","3.50","LEC","Lecture","Prerequisite: PHYS 205; ENGR 213, 243; ENGR 311 or ELEC 342 or ELEC 364 previously or concurrently.","UGRD",""
"047200","AERO","371","Modelling and Control Systems","3.50","TUT","Tutorial","Prerequisite: PHYS 205; ENGR 213, 243; ENGR 311 or ELEC 342 or ELEC 364 previously or concurrently.","UGRD",""
"047218","AERO","485","Introduction to Space Systems","3.00","LEC","Lecture","Prerequisite: MECH 351, 361","UGRD","AERO 485 = MECH 485"
"048354","AERO","390","AEROSPACE ENGINEERING DESIGN PROJECT","3.00","LEC","Lecture","Prerequisite: AERO 290; AERO 371; ENCS 282","UGRD",""
"048354","AERO","390","AEROSPACE ENGINEERING DESIGN PROJECT","3.00","TUT","Tutorial","Prerequisite: AERO 290; AERO 371; ENCS 282","UGRD",""
"048356","AERO","446","AEROSPACE VEHICLE PERFORMANCE","3.00","LEC","Lecture","Prerequisite: MECH 361","UGRD",""
"048356","AERO","446","AEROSPACE VEHICLE PERFORMANCE","3.00","TUT","Tutorial","Prerequisite: MECH 361","UGRD",""
"048357","AERO","455","COMPUTATIONAL FLUID DYNAMICS FOR AEROSPACE APPLICATIONS","3.75","LAB","Laboratory","Prerequisite: ENGR 311, 391; MECH 361","UGRD",""
"048357","AERO","455","COMPUTATIONAL FLUID DYNAMICS FOR AEROSPACE APPLICATIONS","3.75","LEC","Lecture","Prerequisite: ENGR 311, 391; MECH 361","UGRD",""
"048358","AERO","481","MATERIALS ENGINEERING FOR AEROSPACE","3.50","LAB","Laboratory","Prerequisite: MECH 221 or MIAE 221","UGRD",""
"048358","AERO","481","MATERIALS ENGINEERING FOR AEROSPACE","3.50","LEC","Lecture","Prerequisite: MECH 221 or MIAE 221","UGRD",""
"048359","AERO","490","CAPSTONE AEROSPACE ENGINEERING DESIGN PROJECT","6.00","LEC","Lecture","Prerequisite: 75 credits in the program; AERO 390; ENGR 301","UGRD",""
"049313","AERO","290","INTRODUCTION TO AIRCRAFT DESIGN","3.00","LEC","Lecture","Prerequisite: AERO 201; ENCS 282 previously or concurrently.","UGRD",""
"049313","AERO","290","INTRODUCTION TO AIRCRAFT DESIGN","3.00","TUT","Tutorial","Prerequisite: AERO 201; ENCS 282 previously or concurrently.","UGRD",""
"049708","AERO","472","Aircraft Pneumatic and Electrical Power Systems","3.50","LAB","Laboratory","Prerequisite: AERO 201; ENGR 361","UGRD",""
"049708","AERO","472","Aircraft Pneumatic and Electrical Power Systems","3.50","LEC","Lecture","Prerequisite: AERO 201; ENGR 361","UGRD",""
"049711","AERO","471","Aircraft Hydro‑Mechanical and Fuel Systems","3.50","LAB","Laboratory","Prerequisite: AERO 201 or permission of the Department","UGRD",""
"049711","AERO","471","Aircraft Hydro‑Mechanical and Fuel Systems","3.50","LEC","Lecture","Prerequisite: AERO 201 or permission of the Department","UGRD",""
"000715","AHSC","215","Historical Foundations of Leisure and Recreation","3.00","LEC","Lecture","   Never Taken: AHSC431; Never Taken/Not Registered: HIST215","UGRD","AHSC 215 = AHSC 321"
"000716","AHSC","220","LIFESPAN GROWTH&DEVELOP.","3.00","LEC","Lecture","Students who have received credit for PSYC230 may not take this course for credit.  Students registered in a Psychology program may not take this course for credit.","UGRD",""
"000717","AHSC","225","Principles of Experiential & Action Learning & the Reflective Practitioner","3.00","LEC","Lecture","","UGRD","AHSC 225 = APSS 415"
"000717","AHSC","225","Principles of Experiential & Action Learning & the Reflective Practitioner","3.00","LEC","Lecture","","UGRD",""
"000718","AHSC","230","Interpersonal Communication and Relationships","3.00","LEC","Lecture","Student must not have taken the following courses: AHSC232, AHSC311, AHSC312, AHSC313, AHSC315, AHSC361, AHSC460","UGRD",""
"000719","AHSC","232","WORKING IN TASK GROUPS","3.00","LEC","Lecture","Prerequisite: AHSC230.","UGRD","AHSC 232 = APSS 240"
"000720","AHSC","241","RECREATION AND LEISURE IN CONTEMPORARY SOCIETY","3.00","LEC","Lecture","Students must not have taken the following courses: AHSC242; Never Taken:AHSC285, AHSC323, AHSC333, AHSC340, AHSC350, AHSC361,AHSC371, AHSC381, AHSC421, AHSC422, AHSC444","UGRD","AHSC 241= LESR 241= LEIS C241"
"000721","AHSC","242","RECREATION/LEISURE IN CANADA","3.00","LEC","Lecture","   Never Taken/Not Registered: AHSC241","UGRD",""
"000726","AHSC","260","PROGRAM PLANNING, DESIGN AND EVALUATION","3.00","LEC","Lecture","Student must not have taken the following courses: AHSC330, AHSC350, AHSC355, AHSC371, AHSC380, AHSC381, AHSC382, AHSC422, AHSC444","UGRD","AHSC 260 = LESR 261"
"000727","AHSC","270","Introduction to Human Relations Theory and Research","3.00","LEC","Lecture","Students must not have taken the following courses: AHSC370, AHSC375, AHSC423, AHSC443","UGRD","AHSC 270 = APSS 250"
"000728","AHSC","281","INTRODUCTION TO THERAPEUTIC RECREATION","3.00","LEC","Lecture","Students must not have taken the following courses: AHSC381, AHSC383, AHSC384, AHSC450","UGRD","AHSC 281 = LESR 281"
"000729","AHSC","285","Social Psychology of Leisure","3.00","LEC","Lecture","   Never Taken/Not Registered: PSYC286; Course Corequisite: AHSC241","UGRD","AHSC 285 = AHSC 385"
"000737","AHSC","310","TOURISM IN CANADA","3.00","LEC","Lecture","","UGRD","AHSC 310 = LESR 210"
"000738","AHSC","311","RESPECTING DIVERSITY IN HUMAN RELATIONS","3.00","LEC","Lecture","Prerequisite: 24 university credits including AHSC 230.","UGRD",""
"000739","AHSC","312","SEXUALITY IN HUMAN RELATIONS","3.00","LEC","Lecture","Prerequisite: 24 university credits including AHSC 220, 230; or enrolment in the Major or Minor in Interdisciplinary Studies in Sexuality.","UGRD","AHSC 312 = AHSC 253"
"000739","AHSC","312","SEXUALITY IN HUMAN RELATIONS","3.00","LEC","Lecture","Prerequisite: 24 university credits including AHSC 220, 230; or enrolment in the Major or Minor in Interdisciplinary Studies in Sexuality.","UGRD","AHSC 312, 253 = APSS 353, 453"
"000740","AHSC","313","FAMILY COMMUNICATION","3.00","LEC","Lecture","Prerequisite: AHSC 220 and AHSC 230.","UGRD",""
"000741","AHSC","314","ADOLESCENCE: ISSUES AND INTERVENTION","3.00","LEC","Lecture","Prerequisite: AHSC 220.","UGRD",""
"000742","AHSC","315","INTERVIEWING","3.00","LEC","Lecture","Prerequisite: AHSC 230.","UGRD",""
"000743","AHSC","316","ADULTHOOD: PATTERNS AND TRANSITIONS","3.00","LEC","Lecture","Prerequisite: AHSC 220.","UGRD",""
"000744","AHSC","319","OLDER ADULTHOOD: ISSUES AND INTERVENTION","3.00","LEC","Lecture","Prerequisite: AHSC 220.","UGRD",""
"000745","AHSC","320","Family and Youth Legislation","3.00","LEC","Lecture","Prerequisite: AHSC 220.","UGRD",""
"000746","AHSC","322","FUNDAMENTALS OF CHILD - AND YOUTH-CARE WORK","3.00","LEC","Lecture","Prerequisite: AHSC220.","UGRD","AHSC322 = AHSC398C"
"000746","AHSC","322","FUNDAMENTALS OF CHILD - AND YOUTH-CARE WORK","3.00","LEC","Lecture","Prerequisite: AHSC220.","UGRD",""
"000747","AHSC","323","Gender and Leisure","3.00","LEC","Lecture","Prerequisite: 24 university credits including AHSC241 or AHSC242.","UGRD",""
"000748","AHSC","330","Leadership and Facilitation in Small Groups","6.00","LEC","Lecture","Prerequisite: AHSC 232, 260.","UGRD","AHSC 330 = APSS 331"
"000748","AHSC","330","Leadership and Facilitation in Small Groups","6.00","LEC","Lecture","Prerequisite: AHSC 232, 260.","UGRD",""
"000749","AHSC","333","LEISURE AND THE ENVIRONMENT","3.00","LEC","Lecture","Prerequisite: 24 university credits including AHSC241.","UGRD",""
"000750","AHSC","335","Power and Conflict Resolution in Human Systems","3.00","LEC","Lecture","Prerequisite: 24 university credits.","UGRD",""
"000752","AHSC","350","Leisure Education in Therapeutic Recreation and Leisure Services","3.00","LEC","Lecture","Prerequisite: AHSC 241, 260.","UGRD",""
"000754","AHSC","355","FOUNDATIONS OF FAMILY LIFE EDUCATION","3.00","LEC","Lecture","Prerequisite: AHSC232; AHSC260 and AHSC313 previously or concurrently.","UGRD","AHSC 355 = APSS 455"
"000755","AHSC","360","PLAY, ADULT LEARNING AND DEVELOPMENT","3.00","LEC","Lecture","Prerequisite: 30 university credits including AHSC 220.","UGRD","AHSC 360 = LESR 360"
"000756","AHSC","361","Leisure Services Leadership","3.00","LEC","Lecture","Prerequisite: AHSC230, and AHSC241.","UGRD","AHSC 361 = LESR 361"
"000756","AHSC","361","Leisure Services Leadership","3.00","LEC","Lecture","Prerequisite: AHSC230, and AHSC241.","UGRD",""
"000757","AHSC","370","Organizational Development and Change: Models and Methods","3.00","LEC","Lecture","Prerequisite: AHSC270 and AHSC332","UGRD",""
"000758","AHSC","371","Community Recreation Planning","3.00","LEC","Lecture","Prerequisite: AHSC241 and  AHSC260; 24 university credits completed.","UGRD","AHSC 371 = LESR 371"
"000760","AHSC","380","QUANTITATIVE RESEARCH METHODS FOR PRACTITIONERS","3.00","LEC","Lecture","Prerequisite: 24 university credits including AHSC260.","UGRD",""
"000761","AHSC","381","Concepts in Therapeutic Recreation Programming","3.00","LAB","Laboratory","Prerequisite: 24 University credits including AHSC241, AHSC260 and AHSC281.","UGRD","AHSC 348 = AHSC 381"
"000761","AHSC","381","Concepts in Therapeutic Recreation Programming","3.00","LAB","Laboratory","Prerequisite: 24 University credits including AHSC241, AHSC260 and AHSC281.","UGRD","AHSC 381 = LESR 381"
"000761","AHSC","381","Concepts in Therapeutic Recreation Programming","3.00","LEC","Lecture","Prerequisite: 24 University credits including AHSC241, AHSC260 and AHSC281.","UGRD","AHSC 348 = AHSC 381"
"000761","AHSC","381","Concepts in Therapeutic Recreation Programming","3.00","LEC","Lecture","Prerequisite: 24 University credits including AHSC241, AHSC260 and AHSC281.","UGRD","AHSC 381 = LESR 381"
"000762","AHSC","382","Qualitative Research Methods for Practitioners","3.00","LEC","Lecture","Prerequisite: 24 university credits including AHSC260.","UGRD",""
"000763","AHSC","383","Therapeutic Recreation and Physical Disabilities","3.00","LAB","Laboratory","Prerequisite: AHSC 220, 281.","UGRD",""
"000763","AHSC","383","Therapeutic Recreation and Physical Disabilities","3.00","LEC","Lecture","Prerequisite: AHSC 220, 281.","UGRD",""
"000764","AHSC","384","Therapeutic Recreation: Cognitive Disabilities and Illness","3.00","LAB","Laboratory","Prerequisite: AHSC 220, 281.","UGRD",""
"000764","AHSC","384","Therapeutic Recreation: Cognitive Disabilities and Illness","3.00","LEC","Lecture","Prerequisite: AHSC 220, 281.","UGRD",""
"000783","AHSC","421","Political and Legal Aspects of Leisure Services","3.00","LEC","Lecture","Prerequisite: 30 university credits including AHSC 241.","UGRD",""
"000784","AHSC","422","YOUTH AND LEISURE","3.00","LEC","Lecture","Prerequisite: 30 university credits including AHSC 220, 241, 260.","UGRD",""
"000785","AHSC","423","ORGANIZATION DEVELOPMENT I","3.00","LEC","Lecture","Prerequisite: AHSC 270, 330. NOTE: Students who have received credit for AHSC 420 may not take this course for credit. Never Taken: AHSC425, AHSC439","UGRD","AHSC 423 = AHSC 332"
"000786","AHSC","425","Organizational Development II","3.00","LEC","Lecture","Prerequisite: AHSC330 previously or concurrently; AHSC332.","UGRD","AHSC425 = AHSC420"
"000786","AHSC","425","Organizational Development II","3.00","LEC","Lecture","Prerequisite: AHSC330 previously or concurrently; AHSC332.","UGRD",""
"000787","AHSC","427","Administration of Therapeutic Recreation and Leisure Services","3.00","LEC","Lecture","Prerequisite: 60 university credits including AHSC 361; AHSC 348 or 371.","UGRD",""
"000788","AHSC","431","LEISURE SCIENCES SEMINAR","3.00","SEM","Seminar","Prerequisite: 60 university credits including AHSC 321, 361, 371, 385.","UGRD",""
"000789","AHSC","432","Seminar in Therapeutic Recreation","3.00","SEM","Seminar","Prerequisite: 60 university credits including AHSC 321, 338, 348 and 361.","UGRD",""
"000790","AHSC","435","FIELDWORK PRACTICE","3.00","LEC","Lecture","Prerequisite: AHSC 330.","UGRD",""
"000791","AHSC","436","Internship in Youth and Family Work","6.00","LEC","Lecture","Prerequisite: 60 university credits including AHSC 330; AHSC322 or AHSC355; and AHSC465 previously or concurrently; permission of the Department.","UGRD","AHSC436=AHSC439"
"000791","AHSC","436","Internship in Youth and Family Work","6.00","LEC","Lecture","Prerequisite: 60 university credits including AHSC 330; AHSC322 or AHSC355; and AHSC465 previously or concurrently; permission of the Department.","UGRD",""
"000792","AHSC","437","INTERNSHIP IN LEISURE SCIENCES","6.00","SEM","Seminar","Prerequisite: 60 university credits including AHSC 361, 371; permission of the Department.","UGRD",""
"000793","AHSC","438","INTERNSHIP IN THERAPEUTIC RECREATION","9.00","SEM","Seminar","Prerequisite: 60 university credits including AHSC 361, 381, 383, 384; permission of the Department.","UGRD",""
"000794","AHSC","439","Internship in Human Relations","6.00","SEM","Seminar","Prerequisite: 60 university credits including AHSC 330; AHSC225 and 400, or 332 and 425, or 343 and 445 previously or concurrently; permission of the Department.","UGRD","AHSC436=AHSC439"
"000794","AHSC","439","Internship in Human Relations","6.00","SEM","Seminar","Prerequisite: 60 university credits including AHSC 330; AHSC225 and 400, or 332 and 425, or 343 and 445 previously or concurrently; permission of the Department.","UGRD",""
"000796","AHSC","443","COMMUNITY DEVELOPMENT I","3.00","LEC","Lecture","Prerequisite: AHSC 270, 330.Never Taken/Not Registered: AHSC 440; Never Taken: AHSC 439, AHSC 445","UGRD","AHSC 343 = AHSC 443"
"000797","AHSC","444","THE OLDER ADULT AND LEISURE","3.00","LEC","Lecture","Prerequisite: 30 university credits including AHSC 220, 241, 260","UGRD",""
"000798","AHSC","445","COMMUNITY DEVELOPMENT II","3.00","LEC","Lecture","Prerequisite: AHSC330 previously or concurrently; AHSC343.NOTE: Students who have received credit for AHSC 440 may not take this course for credit.","UGRD","AHSC445 = AHSC440"
"000798","AHSC","445","COMMUNITY DEVELOPMENT II","3.00","LEC","Lecture","Prerequisite: AHSC330 previously or concurrently; AHSC343.NOTE: Students who have received credit for AHSC 440 may not take this course for credit.","UGRD",""
"000799","AHSC","450","Therapeutic Recreation Assessment and Leisure Counselling","3.00","LEC","Lecture","Prerequisite: 30 university credits including AHSC 281.","UGRD",""
"000800","AHSC","460","Health Promotion","6.00","LEC","Lecture","Prerequisite: 30 university credits including AHSC 230.","UGRD",""
"000801","AHSC","465","Parent-Child Relations","3.00","LEC","Lecture","Prerequisite: 45 university credits including AHSC 232, 313, 380.","UGRD",""
"000802","AHSC","470","BASIC HUMAN RELATIONS LABORATORY","3.00","LEC","Lecture","Prerequisite: 60 university credits including AHSC 330.","UGRD",""
"000804","AHSC","490","INDEPENDENT STUDY I","3.00","LEC","Lecture","Prerequisite: 30 university credits; permission of the Department.","UGRD",""
"000805","AHSC","491","INDEPENDENT STUDY II","3.00","LEC","Lecture","Prerequisite: 30 university credits; permission of the Department. A student who has received credit for AHSC 490 may register for AHSC 491.","UGRD",""
"000818","AHSC","510","Advanced Research Methods in Youth Work","3.00","LEC","Lecture","","GRAD",""
"000819","AHSC","520","Psychoeducation and Youth Work Ethics in Practice","3.00","LEC","Lecture","","GRAD",""
"000820","AHSC","525","Individual and Group Intervention with Youth","3.00","LEC","Lecture","Course Prerequisite:  AHSC522 previously or concurrently.","GRAD",""
"000821","AHSC","527","Advanced Youth Work Intervention:  Case Management and Supervision","3.00","LEC","Lecture","Course prerequisite:  AHSC525","GRAD",""
"000822","AHSC","530","Community Youth Development","3.00","LEC","Lecture","Prerequisite:  AHSC525","GRAD",""
"000823","AHSC","540","Mental Health and Addictions:  Youth Work Perspectives, Policies and Practices","3.00","LEC","Lecture","Course Prerequisite:  AHSC525","GRAD",""
